Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Is_Weekend
2025-01-18,Indoor_Stadium,34.7,High,1895.0,5,1,1
2025-01-19,Garden_Irrigation,32.9,Low,1205.0,6,1,1
2025-01-20,Campus_Laundry,38.2,Medium,2790.0,0,1,0
2025-01-21,Girls_Hostel_B,40.8,High,2328.0,1,1,0
2025-01-22,Indoor_Stadium,15.3,Low,865.0,2,1,0
2025-01-23,Main_Hostel_A,16.6,Low,870.0,3,1,0
2025-01-24,Garden_Irrigation,33.1,Medium,1650.0,4,1,0
2025-01-25,Central_Canteen,26.0,Low,955.0,5,1,1
2025-01-26,Girls_Hostel_B,38.4,Low,2168.4,6,1,1
2025-01-27,Central_Library,17.1,High,500.0,0,1,0
2025-01-28,Girls_Hostel_B,23.1,Medium,1428.0,1,1,0
2025-01-29,Garden_Irrigation,24.7,High,1640.0,2,1,0
2025-01-30,Campus_Laundry,41.6,Low,2574.0,3,1,0
2025-01-31,Academic_Block_1,27.2,Medium,1340.0,4,1,0
2025-02-01,Girls_Hostel_B,28.0,Low,1864.2,5,2,1
2025-02-02,Girls_Hostel_B,21.6,Low,1684.8,6,2,1
2025-02-03,Campus_Laundry,39.5,Medium,2907.0,0,2,0
2025-02-04,Indoor_Stadium,26.6,Low,1165.0,1,2,0
2025-02-05,Academic_Block_1,21.7,Medium,1230.0,2,2,0
2025-02-06,Campus_Laundry,25.6,Medium,2673.0,3,2,0
2025-02-07,Central_Canteen,36.3,Low,1400.0,4,2,0
2025-02-08,Garden_Irrigation,17.2,Medium,1190.0,5,2,1
2025-02-09,Main_Hostel_A,41.5,Low,2441.4,6,2,1
2025-02-10,Central_Canteen,15.0,Medium,1115.0,0,2,0
2025-02-11,Girls_Hostel_B,16.9,High,1554.0,1,2,0
2025-02-12,Boys_Hostel_C,31.9,Low,1380.0,2,2,0
2025-02-13,Campus_Laundry,27.1,Medium,2727.0,3,2,0
2025-02-14,Central_Canteen,16.0,Low,770.0,4,2,0
2025-02-15,Main_Hostel_A,19.3,Medium,1747.2,5,2,1
2025-02-16,Campus_Laundry,34.5,Medium,2655.0,6,2,1
2025-02-17,Garden_Irrigation,31.0,Low,1250.0,0,2,0
2025-02-18,Girls_Hostel_B,41.0,High,2388.0,1,2,0
2025-02-19,Boys_Hostel_C,18.0,Medium,1386.0,2,2,0
2025-02-20,Girls_Hostel_B,37.5,Medium,2028.0,3,2,0
2025-02-21,Campus_Laundry,38.9,Medium,3096.0,4,2,0
2025-02-22,Academic_Block_1,26.7,Low,106.0,5,2,1
2025-02-23,Central_Library,41.1,High,73.0,6,2,1
2025-02-24,Girls_Hostel_B,30.3,Medium,1626.0,0,2,0
2025-02-25,Campus_Laundry,23.0,Low,1674.0,1,2,0
2025-02-26,Girls_Hostel_B,26.7,Low,1236.0,2,2,0
2025-02-27,Campus_Laundry,37.5,Medium,3024.0,3,2,0
2025-02-28,Girls_Hostel_B,21.3,Medium,1452.0,4,2,0
2025-03-01,Campus_Laundry,20.1,Low,1701.0,5,3,1
2025-03-02,Main_Hostel_A,32.5,High,2847.0,6,3,1
2025-03-03,Academic_Block_1,30.7,Low,1105.0,0,3,0
2025-03-04,Garden_Irrigation,16.2,High,1420.0,1,3,0
2025-03-05,Central_Library,31.5,Low,446.0,2,3,0
2025-03-06,Main_Hostel_A,19.7,High,1722.0,3,3,0
2025-03-07,Main_Hostel_A,24.3,Medium,1596.0,4,3,0
2025-03-08,Central_Library,28.3,Medium,58.0,5,3,1
2025-03-09,Garden_Irrigation,33.1,Medium,1500.0,6,3,1
2025-03-10,Boys_Hostel_C,30.9,High,1998.0,0,3,0
2025-03-11,Main_Hostel_A,26.1,High,1944.0,1,3,0
2025-03-12,Girls_Hostel_B,22.4,Medium,1542.0,2,3,0
2025-03-13,Garden_Irrigation,27.8,Medium,1320.0,3,3,0
2025-03-14,Academic_Block_1,30.6,High,1790.0,4,3,0
2025-03-15,Indoor_Stadium,22.3,Medium,1380.0,5,3,1
2025-03-16,Indoor_Stadium,38.4,Low,1325.0,6,3,1
2025-03-17,Campus_Laundry,16.2,High,2592.0,0,3,0
2025-03-18,Central_Library,24.0,Low,390.0,1,3,0
2025-03-19,Boys_Hostel_C,32.4,Low,1554.0,2,3,0
2025-03-20,Main_Hostel_A,28.1,Low,1392.0,3,3,0
2025-03-21,Central_Canteen,17.1,Medium,1180.0,4,3,0
2025-03-22,Garden_Irrigation,22.6,Low,990.0,5,3,1
2025-03-23,Indoor_Stadium,26.7,High,1650.0,6,3,1
2025-03-24,Main_Hostel_A,23.4,Medium,1626.0,0,3,0
2025-03-25,Girls_Hostel_B,37.3,High,2160.0,1,3,0
2025-03-26,Main_Hostel_A,29.2,Medium,1650.0,2,3,0
2025-03-27,Central_Canteen,22.4,Low,970.0,3,3,0
2025-03-28,Boys_Hostel_C,31.1,High,2148.0,4,3,0
2025-03-29,Garden_Irrigation,21.1,Medium,1295.0,5,3,1
2025-03-30,Boys_Hostel_C,30.5,Medium,2308.8,6,3,1
2025-03-31,Garden_Irrigation,41.4,High,1845.0,0,3,0
2025-04-01,Main_Hostel_A,30.6,Low,1290.0,1,4,0
2025-04-02,Main_Hostel_A,35.4,Low,1554.0,2,4,0
2025-04-03,Campus_Laundry,20.5,Medium,2151.0,3,4,0
2025-04-04,Indoor_Stadium,37.7,High,1780.0,4,4,0
2025-04-05,Garden_Irrigation,25.8,Low,1115.0,5,4,1
2025-04-06,Main_Hostel_A,30.7,Medium,2472.6,6,4,1
2025-04-07,Garden_Irrigation,22.8,Medium,1405.0,0,4,0
2025-04-08,Academic_Block_1,18.2,Medium,1100.0,1,4,0
2025-04-09,Boys_Hostel_C,21.8,Medium,1602.0,2,4,0
2025-04-10,Academic_Block_1,24.9,Low,980.0,3,4,0
2025-04-11,Girls_Hostel_B,30.4,High,1896.0,4,4,0
2025-04-12,Garden_Irrigation,19.2,High,1420.0,5,4,1
2025-04-13,Academic_Block_1,25.7,High,146.0,6,4,1
2025-04-14,Girls_Hostel_B,40.7,Low,1752.0,0,4,0
2025-04-15,Girls_Hostel_B,34.6,High,2106.0,1,4,0
2025-04-16,Academic_Block_1,40.6,Medium,1635.0,2,4,0
2025-04-17,Girls_Hostel_B,37.8,Low,1686.0,3,4,0
2025-04-18,Central_Canteen,33.3,Medium,1580.0,4,4,0
2025-04-19,Girls_Hostel_B,27.1,Medium,2277.6,5,4,1
2025-04-20,Garden_Irrigation,17.2,Medium,1075.0,6,4,1
2025-04-21,Central_Canteen,39.6,Medium,1765.0,0,4,0
2025-04-22,Boys_Hostel_C,40.2,High,2388.0,1,4,0
2025-04-23,Campus_Laundry,15.7,High,2421.0,2,4,0
2025-04-24,Central_Library,15.9,High,486.0,3,4,0
2025-04-25,Main_Hostel_A,36.2,Medium,2100.0,4,4,0
2025-04-26,Indoor_Stadium,16.9,Low,815.0,5,4,1
2025-04-27,Academic_Block_1,16.2,Medium,121.5,6,4,1
2025-04-28,Indoor_Stadium,39.0,Medium,1725.0,0,4,0
2025-04-29,Garden_Irrigation,23.3,Medium,1350.0,1,4,0
2025-04-30,Academic_Block_1,20.0,High,1405.0,2,4,0
2025-05-01,Central_Library,35.8,Low,576.0,3,5,0
2025-05-02,Indoor_Stadium,33.3,Medium,1470.0,4,5,0
2025-05-03,Indoor_Stadium,41.4,Medium,1710.0,5,5,1
2025-05-04,Indoor_Stadium,22.6,Medium,1175.0,6,5,1
2025-05-05,Girls_Hostel_B,33.0,Medium,1800.0,0,5,0
2025-05-06,Boys_Hostel_C,38.2,High,2256.0,1,5,0
2025-05-07,Academic_Block_1,30.6,Medium,1525.0,2,5,0
2025-05-08,Central_Library,38.5,Medium,636.0,3,5,0
2025-05-09,Boys_Hostel_C,38.5,Low,1740.0,4,5,0
2025-05-10,Main_Hostel_A,17.1,High,2262.0,5,5,1
2025-05-11,Garden_Irrigation,34.8,Medium,1705.0,6,5,1
2025-05-12,Central_Library,37.8,High,742.0,0,5,0
2025-05-13,Campus_Laundry,26.6,Medium,2682.0,1,5,0
2025-05-14,Academic_Block_1,32.3,Medium,1410.0,2,5,0
2025-05-15,Indoor_Stadium,29.2,Medium,1525.0,3,5,0
2025-05-16,Academic_Block_1,21.1,High,1575.0,4,5,0
2025-05-17,Boys_Hostel_C,34.0,Low,2160.6,5,5,1
2025-05-18,Central_Canteen,34.6,High,1795.0,6,5,1
2025-05-19,Campus_Laundry,23.0,Low,1764.0,0,5,0
2025-05-20,Central_Library,24.2,High,620.0,1,5,0
2025-05-21,Garden_Irrigation,19.5,Medium,1110.0,2,5,0
2025-05-22,Academic_Block_1,40.1,Low,1330.0,3,5,0
2025-05-23,Main_Hostel_A,20.6,Medium,1434.0,4,5,0
2025-05-24,Girls_Hostel_B,20.4,Low,1388.4,5,5,1
2025-05-25,Campus_Laundry,31.3,Low,2304.0,6,5,1
2025-05-26,Garden_Irrigation,22.3,Medium,1285.0,0,5,0
2025-05-27,Central_Canteen,36.5,Low,1215.0,1,5,0
2025-05-28,Central_Canteen,19.9,Medium,1165.0,2,5,0
2025-05-29,Girls_Hostel_B,31.0,Medium,1740.0,3,5,0
2025-05-30,Girls_Hostel_B,25.2,High,1788.0,4,5,0
2025-05-31,Campus_Laundry,40.3,Low,2583.0,5,5,1
2025-06-01,Central_Canteen,36.1,Low,1295.0,6,6,1
2025-06-02,Central_Library,26.1,Low,392.0,0,6,0
2025-06-03,Academic_Block_1,27.3,Low,1125.0,1,6,0
2025-06-04,Central_Library,37.2,Low,536.0,2,6,0
2025-06-05,Central_Library,32.3,High,668.0,3,6,0
2025-06-06,Central_Library,24.6,Low,430.0,4,6,0
2025-06-07,Garden_Irrigation,36.2,High,1915.0,5,6,1
2025-06-08,Indoor_Stadium,22.8,Low,1100.0,6,6,1
2025-06-09,Academic_Block_1,19.8,Medium,1115.0,0,6,0
2025-06-10,Boys_Hostel_C,31.5,Medium,1902.0,1,6,0
2025-06-11,Indoor_Stadium,19.8,Medium,1190.0,2,6,0
2025-06-12,Central_Canteen,33.9,Medium,1450.0,3,6,0
2025-06-13,Academic_Block_1,35.2,Medium,1580.0,4,6,0
2025-06-14,Campus_Laundry,31.1,Medium,2745.0,5,6,1
2025-06-15,Girls_Hostel_B,25.9,Medium,2207.4,6,6,1
2025-06-16,Academic_Block_1,19.0,High,1430.0,0,6,0
2025-06-17,Garden_Irrigation,38.2,Medium,1715.0,1,6,0
2025-06-18,Academic_Block_1,20.5,Medium,1290.0,2,6,0
2025-06-19,Central_Canteen,17.6,Low,955.0,3,6,0
2025-06-20,Academic_Block_1,17.7,Low,770.0,4,6,0
2025-06-21,Boys_Hostel_C,32.9,Low,1989.0,5,6,1
2025-06-22,Main_Hostel_A,23.6,Medium,1934.4,6,6,1
2025-06-23,Central_Library,27.8,Medium,576.0,0,6,0
2025-06-24,Girls_Hostel_B,15.2,Low,876.0,1,6,0
2025-06-25,Central_Canteen,39.1,Low,1450.0,2,6,0
2025-06-26,Indoor_Stadium,21.5,Low,990.0,3,6,0
2025-06-27,Girls_Hostel_B,20.5,High,1590.0,4,6,0
2025-06-28,Boys_Hostel_C,20.8,Low,1404.0,5,6,1
2025-06-29,Central_Library,23.2,Medium,49.0,6,6,1
2025-06-30,Boys_Hostel_C,18.1,High,1782.0,0,6,0
2025-07-01,Indoor_Stadium,21.4,High,1460.0,1,7,0
2025-07-02,Indoor_Stadium,23.9,High,1525.0,2,7,0
2025-07-03,Girls_Hostel_B,35.6,Low,1554.0,3,7,0
2025-07-04,Indoor_Stadium,21.3,High,1565.0,4,7,0
2025-07-05,Central_Canteen,28.9,Low,1035.0,5,7,1
2025-07-06,Academic_Block_1,20.6,Low,93.0,6,7,1
2025-07-07,Campus_Laundry,39.9,Medium,2997.0,0,7,0
2025-07-08,Campus_Laundry,18.3,Medium,2124.0,1,7,0
2025-07-09,Central_Library,31.5,Low,446.0,2,7,0
2025-07-10,Main_Hostel_A,41.4,Medium,2184.0,3,7,0
2025-07-11,Girls_Hostel_B,38.9,Medium,1998.0,4,7,0
2025-07-12,Boys_Hostel_C,28.7,Low,1887.6000000000001,5,7,1
2025-07-13,Central_Library,36.4,High,69.4,6,7,1
2025-07-14,Girls_Hostel_B,24.1,Medium,1530.0,0,7,0
2025-07-15,Central_Canteen,41.4,Medium,1830.0,1,7,0
2025-07-16,Girls_Hostel_B,28.8,Medium,1704.0,2,7,0
2025-07-17,Academic_Block_1,40.7,Low,1360.0,3,7,0
2025-07-18,Main_Hostel_A,26.8,Low,1170.0,4,7,0
2025-07-19,Campus_Laundry,29.8,Medium,2646.0,5,7,1
2025-07-20,Campus_Laundry,15.3,High,2223.0,6,7,1
2025-07-21,Central_Library,19.3,High,600.0,0,7,0
2025-07-22,Boys_Hostel_C,35.8,Medium,1902.0,1,7,0
2025-07-23,Central_Library,19.8,Medium,494.0,2,7,0
2025-07-24,Indoor_Stadium,32.0,Medium,1640.0,3,7,0
2025-07-25,Garden_Irrigation,37.6,Medium,1670.0,4,7,0
2025-07-26,Central_Library,25.8,Medium,55.400000000000006,5,7,1
2025-07-27,Indoor_Stadium,40.7,Low,1495.0,6,7,1
2025-07-28,Central_Library,41.5,Medium,734.0,0,7,0
2025-07-29,Campus_Laundry,22.4,Low,1611.0,1,7,0
2025-07-30,Academic_Block_1,22.4,Medium,1365.0,2,7,0
2025-07-31,Girls_Hostel_B,33.0,Low,1368.0,3,7,0
2025-08-01,Boys_Hostel_C,23.0,Medium,1698.0,4,8,0
2025-08-02,Main_Hostel_A,37.9,High,3104.4,5,8,1
2025-08-03,Boys_Hostel_C,30.8,High,2511.6,6,8,1
2025-08-04,Central_Canteen,42.0,Medium,1755.0,0,8,0
2025-08-05,Boys_Hostel_C,41.4,High,2238.0,1,8,0
2025-08-06,Boys_Hostel_C,30.4,Low,1320.0,2,8,0
2025-08-07,Central_Canteen,24.4,Low,1110.0,3,8,0
2025-08-08,Main_Hostel_A,31.3,Low,1416.0,4,8,0
2025-08-09,Academic_Block_1,21.5,Low,89.5,5,8,1
2025-08-10,Central_Canteen,21.8,Low,860.0,6,8,1
2025-08-11,Garden_Irrigation,27.1,Low,1035.0,0,8,0
2025-08-12,Girls_Hostel_B,35.6,Low,1500.0,1,8,0
2025-08-13,Garden_Irrigation,26.5,High,1630.0,2,8,0
2025-08-14,Central_Canteen,41.9,Medium,1705.0,3,8,0
2025-08-15,Central_Library,18.1,High,578.0,4,8,0
2025-08-16,Boys_Hostel_C,18.3,Medium,1996.8000000000002,5,8,1
2025-08-17,Boys_Hostel_C,31.4,Low,1801.8,6,8,1
2025-08-18,Academic_Block_1,20.0,High,1305.0,0,8,0
2025-08-19,Campus_Laundry,28.1,Medium,2781.0,1,8,0
2025-08-20,Central_Library,41.6,Medium,708.0,2,8,0
2025-08-21,Academic_Block_1,37.9,Low,1250.0,3,8,0
2025-08-22,Garden_Irrigation,15.2,Medium,1015.0,4,8,0
2025-08-23,Campus_Laundry,30.0,Low,1908.0,5,8,1
2025-08-24,Girls_Hostel_B,15.2,Medium,1887.6000000000001,6,8,1
2025-08-25,Indoor_Stadium,36.5,Low,1430.0,0,8,0
2025-08-26,Academic_Block_1,35.2,Low,1255.0,1,8,0
2025-08-27,Main_Hostel_A,18.5,Medium,1404.0,2,8,0
2025-08-28,Academic_Block_1,33.1,Medium,1665.0,3,8,0
2025-08-29,Central_Canteen,32.8,Medium,1480.0,4,8,0
2025-08-30,Main_Hostel_A,22.0,Medium,2020.2,5,8,1
2025-08-31,Academic_Block_1,40.0,High,181.5,6,8,1
2025-09-01,Garden_Irrigation,36.9,Medium,1615.0,0,9,0
2025-09-02,Main_Hostel_A,39.7,High,2430.0,1,9,0
2025-09-03,Garden_Irrigation,31.7,High,1645.0,2,9,0
2025-09-04,Main_Hostel_A,40.7,Low,1752.0,3,9,0
2025-09-05,Indoor_Stadium,30.2,Medium,1465.0,4,9,0
2025-09-06,Garden_Irrigation,31.6,High,1785.0,5,9,1
2025-09-07,Indoor_Stadium,25.0,High,1465.0,6,9,1
2025-09-08,Central_Library,39.4,High,790.0,0,9,0
2025-09-09,Boys_Hostel_C,35.5,Low,1704.0,1,9,0
2025-09-10,Central_Canteen,32.8,High,1775.0,2,9,0
2025-09-11,Campus_Laundry,29.1,High,2763.0,3,9,0
2025-09-12,Garden_Irrigation,20.7,Low,1060.0,4,9,0
2025-09-13,Campus_Laundry,15.2,Medium,1854.0,5,9,1
2025-09-14,Central_Canteen,34.8,Low,1195.0,6,9,1
2025-09-15,Indoor_Stadium,18.2,Low,805.0,0,9,0
2025-09-16,Girls_Hostel_B,33.2,High,2232.0,1,9,0
2025-09-17,Central_Canteen,33.8,Medium,1480.0,2,9,0
2025-09-18,Main_Hostel_A,31.5,Medium,1878.0,3,9,0
2025-09-19,Campus_Laundry,21.3,Low,1593.0,4,9,0
2025-09-20,Central_Canteen,15.3,Medium,1215.0,5,9,1
2025-09-21,Campus_Laundry,38.3,Low,2277.0,6,9,1
2025-09-22,Central_Canteen,26.9,Low,1195.0,0,9,0
2025-09-23,Girls_Hostel_B,30.0,Low,1494.0,1,9,0
2025-09-24,Central_Library,15.6,High,556.0,2,9,0
2025-09-25,Academic_Block_1,25.1,Medium,1360.0,3,9,0
2025-09-26,Central_Canteen,28.7,High,1730.0,4,9,0
2025-09-27,Central_Canteen,30.6,Medium,1475.0,5,9,1
2025-09-28,Central_Library,23.1,Low,36.6,6,9,1
2025-09-29,Girls_Hostel_B,30.3,Medium,1668.0,0,9,0
2025-09-30,Central_Library,20.8,Medium,508.0,1,9,0
2025-10-01,Garden_Irrigation,36.0,Medium,1565.0,2,10,0
2025-10-02,Girls_Hostel_B,39.4,Medium,2184.0,3,10,0
2025-10-03,Main_Hostel_A,31.1,Medium,1902.0,4,10,0
2025-10-04,Indoor_Stadium,15.1,Medium,1010.0,5,10,1
2025-10-05,Garden_Irrigation,16.4,Medium,1240.0,6,10,1
2025-10-06,Campus_Laundry,20.6,Medium,2259.0,0,10,0
2025-10-07,Indoor_Stadium,24.2,Medium,1255.0,1,10,0
2025-10-08,Campus_Laundry,34.3,Medium,2772.0,2,10,0
2025-10-09,Boys_Hostel_C,38.7,High,2322.0,3,10,0
2025-10-10,Garden_Irrigation,25.6,High,1450.0,4,10,0
2025-10-11,Indoor_Stadium,37.9,Medium,1585.0,5,10,1
2025-10-12,Main_Hostel_A,25.6,Medium,2254.2000000000003,6,10,1
2025-10-13,Main_Hostel_A,24.9,Medium,1686.0,0,10,0
2025-10-14,Main_Hostel_A,22.5,Low,1254.0,1,10,0
2025-10-15,Boys_Hostel_C,15.8,High,1674.0,2,10,0
2025-10-16,Central_Library,31.5,Medium,630.0,3,10,0
2025-10-17,Girls_Hostel_B,29.9,Medium,1788.0,4,10,0
2025-10-18,Central_Library,41.6,Medium,67.2,5,10,1
2025-10-19,Girls_Hostel_B,28.3,Low,1708.2,6,10,1
2025-10-20,Garden_Irrigation,34.7,High,1745.0,0,10,0
2025-10-21,Central_Library,36.9,Low,546.0,1,10,0
2025-10-22,Central_Library,21.2,Low,396.0,2,10,0
2025-10-23,Central_Canteen,18.0,Medium,1160.0,3,10,0
2025-10-24,Central_Library,30.6,Medium,616.0,4,10,0
2025-10-25,Central_Canteen,16.3,Low,765.0,5,10,1
2025-10-26,Boys_Hostel_C,23.4,Medium,1864.2,6,10,1
2025-10-27,Boys_Hostel_C,20.1,High,1818.0,0,10,0
2025-10-28,Central_Library,24.8,Medium,540.0,1,10,0
2025-10-29,Boys_Hostel_C,33.4,High,2130.0,2,10,0
2025-10-30,Main_Hostel_A,25.0,Low,1128.0,3,10,0
2025-10-31,Boys_Hostel_C,30.1,Low,1422.0,4,10,0
2025-11-01,Academic_Block_1,41.0,Low,133.5,5,11,1
2025-11-02,Main_Hostel_A,39.5,Medium,2815.8,6,11,1
2025-11-03,Girls_Hostel_B,26.1,High,1986.0,0,11,0
2025-11-04,Main_Hostel_A,25.8,Medium,1554.0,1,11,0
2025-11-05,Campus_Laundry,18.3,Low,1521.0,2,11,0
2025-11-06,Central_Canteen,24.1,Medium,1270.0,3,11,0
2025-11-07,Girls_Hostel_B,30.2,Medium,1764.0,4,11,0
2025-11-08,Main_Hostel_A,25.3,High,2511.6,5,11,1
2025-11-09,Garden_Irrigation,33.2,High,1830.0,6,11,1
2025-11-10,Campus_Laundry,31.5,Medium,2511.0,0,11,0
2025-11-11,Main_Hostel_A,18.1,Medium,1536.0,1,11,0
2025-11-12,Main_Hostel_A,41.4,Medium,2136.0,2,11,0
2025-11-13,Girls_Hostel_B,33.4,Medium,1776.0,3,11,0
2025-11-14,Central_Canteen,28.0,Low,1005.0,4,11,0
2025-11-15,Main_Hostel_A,39.7,High,3026.4,5,11,1
2025-11-16,Boys_Hostel_C,31.6,High,2488.2000000000003,6,11,1
2025-11-17,Academic_Block_1,25.7,Medium,1245.0,0,11,0
2025-11-18,Central_Canteen,40.3,Medium,1640.0,1,11,0
2025-11-19,Boys_Hostel_C,36.1,Medium,2004.0,2,11,0
2025-11-20,Indoor_Stadium,21.2,Medium,1130.0,3,11,0
2025-11-21,Campus_Laundry,15.2,Low,1593.0,4,11,0
2025-11-22,Garden_Irrigation,37.1,Low,1400.0,5,11,1
2025-11-23,Indoor_Stadium,16.4,Medium,1025.0,6,11,1
2025-11-24,Main_Hostel_A,34.0,High,2130.0,0,11,0
2025-11-25,Central_Library,29.1,Medium,628.0,1,11,0
2025-11-26,Girls_Hostel_B,22.0,Medium,1674.0,2,11,0
2025-11-27,Girls_Hostel_B,27.8,Low,1314.0,3,11,0
2025-11-28,Campus_Laundry,24.8,Medium,2214.0,4,11,0
2025-11-29,Central_Canteen,24.7,High,1515.0,5,11,1
2025-11-30,Campus_Laundry,21.8,Low,1917.0,6,11,1
2025-12-01,Central_Library,29.2,Medium,550.0,0,12,0
2025-12-02,Boys_Hostel_C,41.1,Medium,2136.0,1,12,0
2025-12-03,Central_Library,41.2,Low,562.0,2,12,0
2025-12-04,Indoor_Stadium,22.6,Low,1075.0,3,12,0
2025-12-05,Garden_Irrigation,29.1,High,1700.0,4,12,0
2025-12-06,Indoor_Stadium,16.8,Medium,1160.0,5,12,1
2025-12-07,Main_Hostel_A,38.0,Medium,2496.0,6,12,1
2025-12-08,Central_Library,36.8,Medium,670.0,0,12,0
2025-12-09,Main_Hostel_A,32.3,Low,1350.0,1,12,0
2025-12-10,Main_Hostel_A,19.1,Medium,1446.0,2,12,0
2025-12-11,Central_Library,27.7,Low,472.0,3,12,0
2025-12-12,Girls_Hostel_B,17.2,Low,1026.0,4,12,0
2025-12-13,Garden_Irrigation,19.3,High,1405.0,5,12,1
2025-12-14,Indoor_Stadium,16.1,Low,895.0,6,12,1
2025-12-15,Indoor_Stadium,29.8,Medium,1400.0,0,12,0
2025-12-16,Central_Library,26.6,High,640.0,1,12,0
2025-12-17,Central_Library,25.9,Medium,512.0,2,12,0
2025-12-18,Indoor_Stadium,41.3,High,2000.0,3,12,0
2025-12-19,Indoor_Stadium,16.2,Medium,1145.0,4,12,0
2025-12-20,Garden_Irrigation,27.0,Medium,1435.0,5,12,1
2025-12-21,Garden_Irrigation,37.9,Medium,1755.0,6,12,1
2025-12-22,Boys_Hostel_C,31.2,Low,1392.0,0,12,0
2025-12-23,Central_Canteen,26.9,Low,1070.0,1,12,0
2025-12-24,Central_Library,23.1,Medium,476.0,2,12,0
2025-12-25,Girls_Hostel_B,21.9,Low,1122.0,3,12,0
2025-12-26,Boys_Hostel_C,19.4,High,1572.0,4,12,0
2025-12-27,Boys_Hostel_C,18.7,Low,1489.8,5,12,1
2025-12-28,Campus_Laundry,23.6,Medium,2475.0,6,12,1
2025-12-29,Campus_Laundry,36.1,High,3285.0,0,12,0
2025-12-30,Garden_Irrigation,30.0,Medium,1475.0,1,12,0
2025-12-31,Main_Hostel_A,27.8,High,1926.0,2,12,0
2025-01-01,Main_Hostel_A,25.7,Medium,1626.0,2,1,0
2025-01-02,Central_Library,35.6,Low,458.0,3,1,0
2025-01-03,Academic_Block_1,37.0,Medium,1630.0,4,1,0
2025-01-04,Academic_Block_1,39.1,Medium,158.5,5,1,1
2025-01-05,Main_Hostel_A,32.8,High,2792.4,6,1,1
2025-01-06,Academic_Block_1,39.8,High,1870.0,0,1,0
2025-01-07,Central_Canteen,38.3,Low,1260.0,1,1,0
2025-01-08,Campus_Laundry,33.2,Medium,2538.0,2,1,0
2025-01-09,Girls_Hostel_B,32.9,High,2136.0,3,1,0
2025-01-10,Central_Library,35.6,Medium,616.0,4,1,0
2025-01-11,Garden_Irrigation,36.8,Low,1280.0,5,1,1
2025-01-12,Academic_Block_1,38.4,Low,146.5,6,1,1
2025-01-13,Campus_Laundry,29.9,Medium,2601.0,0,1,0
2025-01-14,Academic_Block_1,35.8,Low,1395.0,1,1,0
2025-01-15,Academic_Block_1,39.3,Medium,1705.0,2,1,0
2025-01-16,Central_Library,24.3,High,606.0,3,1,0
2025-01-17,Campus_Laundry,27.2,Medium,2547.0,4,1,0
2025-01-18,Girls_Hostel_B,34.2,Medium,2223.0,5,1,1
2025-01-19,Academic_Block_1,24.0,Medium,121.5,6,1,1
2025-01-20,Indoor_Stadium,41.6,Medium,1770.0,0,1,0
2025-01-21,Central_Canteen,33.0,Low,1215.0,1,1,0
2025-01-22,Girls_Hostel_B,32.2,Medium,1812.0,2,1,0
2025-01-23,Girls_Hostel_B,35.3,Medium,1746.0,3,1,0
2025-01-24,Central_Canteen,38.1,High,1715.0,4,1,0
2025-01-25,Main_Hostel_A,36.8,Low,1887.6000000000001,5,1,1
2025-01-26,Indoor_Stadium,40.6,Medium,1675.0,6,1,1
2025-01-27,Campus_Laundry,18.8,Low,1701.0,0,1,0
2025-01-28,Boys_Hostel_C,30.1,Medium,1716.0,1,1,0
2025-01-29,Academic_Block_1,18.1,Medium,1165.0,2,1,0
2025-01-30,Central_Library,21.8,Medium,442.0,3,1,0
2025-01-31,Indoor_Stadium,25.3,Medium,1400.0,4,1,0
2025-02-01,Central_Library,39.0,Medium,68.2,5,2,1
2025-02-02,Campus_Laundry,33.1,Medium,2493.0,6,2,1
2025-02-03,Main_Hostel_A,26.4,Medium,1524.0,0,2,0
2025-02-04,Central_Canteen,36.4,Low,1290.0,1,2,0
2025-02-05,Garden_Irrigation,39.1,Medium,1585.0,2,2,0
2025-02-06,Central_Canteen,22.7,Medium,1245.0,3,2,0
2025-02-07,Central_Library,30.1,Low,440.0,4,2,0
2025-02-08,Central_Canteen,27.3,High,1465.0,5,2,1
2025-02-09,Campus_Laundry,30.4,High,2808.0,6,2,1
2025-02-10,Indoor_Stadium,19.8,Medium,1115.0,0,2,0
2025-02-11,Boys_Hostel_C,22.1,Medium,1404.0,1,2,0
2025-02-12,Central_Canteen,19.2,Medium,1055.0,2,2,0
2025-02-13,Indoor_Stadium,33.8,High,1740.0,3,2,0
2025-02-14,Indoor_Stadium,23.7,High,1465.0,4,2,0
2025-02-15,Academic_Block_1,24.5,Medium,137.5,5,2,1
2025-02-16,Central_Library,23.2,Medium,50.0,6,2,1
2025-02-17,Girls_Hostel_B,30.1,Medium,1638.0,0,2,0
2025-02-18,Garden_Irrigation,18.6,Medium,1100.0,1,2,0
2025-02-19,Boys_Hostel_C,17.5,Medium,1242.0,2,2,0
2025-02-20,Boys_Hostel_C,36.9,Medium,1794.0,3,2,0
2025-02-21,Central_Canteen,24.1,Low,1020.0,4,2,0
2025-02-22,Central_Canteen,18.2,Medium,1205.0,5,2,1
2025-02-23,Indoor_Stadium,32.8,Low,1250.0,6,2,1
2025-02-24,Garden_Irrigation,34.4,Medium,1500.0,0,2,0
2025-02-25,Girls_Hostel_B,30.7,Medium,1728.0,1,2,0
